"reliability","StandardError"
0.846156994544273,0.0259712744391979
0.718731308634734,0.0463156745333702
0.745871096792908,0.0395102073517313
0.850758732516888,0.0207120552143466
0.879614138384035,0.0168541060896618
0.852009856855526,0.021186887789454
0.794986894824775,0.0251209331457217
0.836776602331293,0.0219602422622816
0.697190450844453,0.0480038599248972
0.766680108546024,0.0345198951689144
0.746256463863538,0.0564020419631289
0.795790953147827,0.0228584583532718
0.717626558259513,0.0463469102950589
0.801646742446965,0.0325901539714339
0.656435333801023,0.059263735152175
0.824460987706522,0.0253820579589739
0.81211956127648,0.0291256969310182
0.812551242815351,0.0245900215510809
0.831791030409552,0.025422891743586
